,Name,label
2262,LIT09_SJTT0972_1_male,3
2263,NOC001_SJTT1243_1_male,6
2264,Not_id_yet_CARS1865,8
2265,CARS0606,7
2266,NOC070_SJTT2386_1_male,0
2267,CARS1306,8
2268,CATT1677_1,5
2269,GEO188_CARS1085,4
2270,CATT1616_1,6
2271,NOC032_SJTT0400_1_male,9
2272,GEO091_CARS1604,4
2273,Not_id_yet_CARS0708,7
2274,ERE16_SJTT0870_1_male_修改_male,0
2275,GEO140_CARS1744,7
2276,Not_id_yet_CARS0700,8
2277,CATT2085_1,4
2278,NOC042_CARS0119,8
2279,GEO130_CARS0647,8
2280,NOC201_CARS1295,8
2281,ARC07_SJTT0966_1_male,1
2282,GEO201_CARS1027,10
2283,Timandra stueningi_male_Wuling_24-X-2014_SW_07_1,2
2284,NOT05_SJTT1220_1_male,0
2285,GEO100_SJTT1992_1_male,9
2286,ARC06_SJTT0326_1_male,5
2287,NOT11_SJTT1878_1_male,0
2288,GEO069_CARS0649,4
2289,Leucapamea tsueyluana_male_Guanwu_29-VII-2011_SWu&WCChang-011-1_800px,2
2290,CATT1445_1,3
2291,GEO066_SJTT1070_1_male,9
2292,NOT14_SJTT1636_1_male,0
2293,Not_id_yet_CARS1557,4
2294,GEO145_CARS1521,8
2295,Not_id_yet_CARS1354,7
2296,Abraxas adilluminata_female_Hewang_28-X-2015_dissected_TFRI_20170105_020,2
2297,NOT14_SJTT1012_1_male,0
2298,LYM01_SJTT0257_1_male,5
2299,Not_id_yet_CARS1506,4
2300,Rachiades lichenicolor albimaculata_male_FBG_10-IV-2015_SWu&WCChang_01_800px,2
2301,LIT04_SJTT2394_1_male,0
2302,CATT0493_1,4
2303,NOC071_SJTT1457_1_male,0
2304,CATT1448_1,0
2305,CARS1657,7
2306,NOL04_SJTT1961_1_female,0
2307,Not_id_yet_CARS0750,8
2308,CATT0905_1,3
2309,NOC055_SJTT0197_1_male,0
2310,Kunugia undans metanastroides_female_73mm_800,2
2311,GEO041_SJTT1407_1_male,3
2312,Not_id_yet_CARS0581,7
2313,GEO067_SJTT1671_1_male,5
2314,GEO090_CARS0650,7
2315,GEO129_SJTT1175_1_female,1
2316,PYR029_CARS0002,3
2317,CATT2032_1,4
2318,GEO063_SJTT0085_1_male,9
2319,Auaxa cesadaria_male_Biluxi_1-VII-2015_SSLu_06_1,2
2320,NOC005_SJTT0227_1_male,5
2321,Not_id_yet_CARS2258,10
2322,GEO027_SJTT2193_1_female,0
2323,CATT1215_1,0
2324,Apospasta rantaizanensis_male_40mm_800px,2
2325,ARC04_SJTT0909_1_male,9
2326,Radhica flavovittata taiwanensis_male_Tianwan_29-VII-2014_07_1_800,2
2327,GEO129_SJTT1216_1_female,3
2328,GEO064_CARS1191,4
2329,CARS1454,7
2330,NOC002_SJTT0848_1_female,3
2331,CATT1529_1,4
2332,Not_id_yet_CARS0537,7
2333,Miltochrista alikangiae_male_Hexing_1-II-2019_PCChen&MCLi_03,2
2334,CATT0341_1,3
2335,NOC046_CARS0044,4
2336,CARS0996,7
2337,LIM02_SJTT1061_1_male,0
2338,CATT1161_1,0
2339,GEO130_SJTT0754_1_male,9
2340,Not_id_yet_CARS2113,7
2341,LIT12_SJTT0024_1_female,5
2342,HYP08_SJTT1066_1_male,4
2343,Not_id_yet_CARS2252,10
2344,NOC005_SJTT2019_1_female,5
2345,GEO131_SJTT1873_1_male,9
2346,NOC034_SJTT0594_1_female,9
2347,GEO004_SJTT0311_1_male,3
2348,NOC078_CARS0442,7
2349,PYR02_SJTT0932_1_male,0
2350,NOC163_CARS1120,10
2351,CATT2094_1,4
2352,CATT1607_1,4
2353,Glyphodes chilka 吉爾卡絹野螟蛾_33mm_male_ESRI_1,2
2354,GEO225_CARS1084,7
2355,NOC008_CARS0102,8
2356,NOT01_SJTT0334_1_male,0
2357,GEO147_SJTT0742_1_male,3
2358,HER10_SJTT1983_1_female,0
2359,NOC038_CARS0023,4
2360,CATT_1396_1,3
2361,DRE08_SJTT1863_1_male,6
2362,GEO057_SJTT0428_1_male,5
2363,Not_id_yet_CARS1869,7
2364,NOC172_CARS0831,4
2365,NOC213_CARS1999,4
2366,CRA09_SJTT0784_1_female,5
2367,LIT29_SJTT1819_1_female,5
2368,CATT0761_1,5
2369,Not_id_yet_CARS1712,7
2370,GEO126_SJTT1085_1_male,1
2371,CATT0055_1,5
2372,CATT1617_1,0
2373,CATT1788_1,0
2374,Not_id_yet_CARS2060,7
2375,Cyana formosana_male_Takjinxi_19-VI-2015_CCYang_003_1,2
2376,Not_id_yet_CARS0842,4
2377,Not_id_yet_CARS0975,7
2378,Biston regalis comitata_male_V14-20130428-031-removebg-preview,2
2379,ARC09_SJTT0724_1_male,1
2380,CARS0314,8
2381,CATT1942_1,5
2382,Hypospila bolinoides_male_40mm,2
2383,CATT0807_1,9
2384,CATT0283_1,0
2385,BOM01_SJTT1620_1_male,0
2386,NOC126_CARS0939,7
2387,Uropyia meticulodina_male_800,2
2388,CARS1584,7
2389,GEO022_SJTT2316_1_female,3
2390,CATT1099_1,0
2391,GEO063_SJTT0665_1_female,3
2392,GEO139_CARS1483,7
2393,NOC028_CARS0097,7
2394,CATT0943_1,4
2395,CARS2084,7
2396,CARS0595,8
2397,CARS2293,8
2398,NOC070_SJTT1359_1_male,9
2399,CARS0511,7
2400,Not_id_yet_CARS1817,4
2401,GEO031_SJTT2322_1_male,9
2402,LIT02_SJTT1250_1_female,5
2403,GEO178_CARS1925,4
2404,THY11_SJTT0429_1_female,4
2405,LIT01_SJTT0195_1_male,3
2406,GEO118_SJTT0763_1_male,1
2407,CATT1427_1,4
2408,THY06_SJTT0860_1_male,0
2409,CARS1319,7
2410,NOC031_SJTT0192_1_male,4
2411,NOC094_SJTT2228_1_female,4
2412,CARS1016,7
2413,CATT1438_1,5
2414,Arichanna ochrivena_female_Wuling_9-X-2012_SWu-10,2
2415,NOC007_CARS0630,4
2416,CARS1175,7
2417,ERE05_SJTT0773_1_female,4
2418,HER03_SJTT2493_1_male,3
2419,CARS2283,7
2420,NOC004_SJTT0817_1_male,9
2421,CATT0633_1,1
2422,CATT0614_1,3
2423,CRA06_SJTT1760_1_male,0
2424,Not_id_yet_CARS1493,4
2425,GEO022_SJTT1206_1_female,3
2426,GEO125_SJTT2173_1_female,1
2427,CARS1134,7
2428,CATT1022_1,9
2429,LIT12_SJTT0553_1_male,5
2430,NOC041_SJTT1424_1_male,0
2431,Not_id_yet_CARS0808,10
2432,LYM06_SJTT0786_1_male,3
2433,LIT11_SJTT0652_1_male,3
2434,Not_id_yet_CARS1113,4
2435,NOC111_CARS0553,7
2436,CARS1213,10
2437,PYR049_CARS0350,8
2438,CATT0752_1,5
2439,SPH01_SJTT0960_1_male,0
2440,CATT1450_1,1
2441,CATT1346_1,0
2442,NOC056_SJTT2278_1_female,4
2443,GEO141_SJTT1711_1_female,5
2444,CARS1489,1
2445,CARS1328,7
2446,GEO063_SJTT2127_1_male,9
2447,CATT1458_1,5
2448,HER02_SJTT0946_1_male,5
2449,Not_id_yet_CARS0917,8
2450,CATT1810_1,1
2451,Not_id_yet_CARS2008,7
2452,NOT17_SJTT0278_1_male,0
2453,CATT1782_1,0
2454,CATT0526_1,5
2455,LIT16_SJTT2437_1_male,1
2456,PYR031_CARS0165,1
2457,NOC001_SJTT0762_1_male,6
2458,NOC092_SJTT0805_1_female,4
2459,NOC028_SJTT0613_1_male,0
2460,ERE06_SJTT1117_1_male,0
2461,NOC211_CARS1239,10
2462,NOC070_SJTT2299_1_male,9
2463,CARS1219,10
2464,CARS1230,1
2465,Not_id_yet_CARS1968,7
2466,CARS1907,4
2467,Not_id_yet_CARS1866,8
2468,Hydrillodes fusca_Guanyuan_PT_TFRI_800px,2
2469,GEO093_SJTT1764_1_male,5
2470,THY04_SJTT1864_1_male,0
2471,Not_id_yet_CARS0920,8
2472,CATT1035_1,9
2473,NOT04_SJTT1651_1_female,0
2474,CATT0213_1,0
2475,NOC056_SJTT0368_1_male,4
2476,NOC057_CARS0060,10
2477,NOC068_SJTT0421_1_male,4
2478,CARS2229,10
2479,NOC040_CARS0086,8
2480,GEO129_SJTT0080_1_female,3
2481,NOC065_CARS0064,10
2482,CATT0828_1,6
2483,NOC054_CARS0483,10
2484,CATT1802_1,6
2485,CATT0950_1,0
2486,NOL04_SJTT1959_1_female,4
2487,CATT1303_1,4
2488,GEO142_SJTT1925_1_male,1
2489,NOC040_SJTT0611_1_male,9
2490,Sineugraphe elkalandozta_female_PT_50mm_800px,2
2491,CATT1307_1,5
2492,GEO050_SJTT1999_1_male,9
2493,GEO100_CARS0247,4
2494,GEO063_SJTT1397_1_male,9
2495,CARS0714,8
2496,NOC029_CARS0011,8
2497,CARS0872,4
2498,LYM12_SJTT1990_1_male,1
2499,GEO192_CARS2047,8
2500,CATT0215_1,5
2501,THY04_SJTT0243_1_male,0
2502,Not_id_yet_CARS2269,8
2503,CATT1077_1,0
2504,ARC06_SJTT0690_1_male,5
2505,Not_id_yet_CARS0799,8
2506,NOC163_CARS1122,10
2507,GEO230_CARS0866,7
2508,Not_id_yet_CARS1538,8
2509,GEO030_CARS0297,7
2510,CATT1286_1,5
2511,Not_id_yet_CARS1606,7
2512,NOC032_SJTT0283_1_male,9
2513,CATT0233_1,1
2514,NOC034_SJTT0419_1_female,0
2515,CATT1829_1,5
2516,CARS1147,7
2517,Catocala dejeani owadai_Guanwu_29-VII-2011_SWu&WCChang-01_800px,4
2518,NOC036_SJTT0639_1_female,9
2519,CATT0393_1,5
2520,NOC070_SJTT2397_1_male,0
2521,CARS1634,8
2522,NOC068_SJTT0364_1_male,0
2523,Not_id_yet_CARS2107,10
2524,GEO143_SJTT1193_1_male,3
2525,NOT12_SJTT1859_1_male,0
2526,GEO005_CARS0209,3
2527,GEO020_SJTT1696_1_male,5
2528,GEO015_SJTT2462_1_female,3
2529,GEO034_CARS0307,8
2530,GEO063_SJTT2167_1 2_female,0
2531,Not_id_yet_CARS1359,0
2532,PYR02_SJTT2439_1_male,9
2533,Not_id_yet_CARS1285,10
2534,CATT0690_1,0
2535,LIT25_SJTT0847_1_male,7
2536,CATT0049_1,3
2537,PYR02_SJTT1739_1_male,0
2538,GEO031_SJTT2216_1_female,9
2539,Not_id_yet_CARS2204,10
2540,Not_id_yet_CARS1623,7
2541,Not_id_yet_CARS1043,7
2542,"Leucapamea feketeanyaka Zilli, Varga, Ronkay & Ronkay, 2009_female_NSMT2013_03",2
2543,NOC199_CARS0941,10
2544,NOC234_CARS1406,4
2545,Rema costimacula_male_Luosao_6-VI-2013_SWu&WCChang_07,2
2546,CARS1574,4
2547,CATT1225_1,0
2548,CATT2011_1,0
2549,NOC096_SJTT2273_1_female,0
2550,NOC012_SJTT2260_1_female,5
2551,NOC052_SJTT1319_1_male,5
2552,CARS2000,4
2553,GEO010_CARS1304,8
2554,NOC240_CARS1394,7
2555,Not_id_yet_CARS1044,7
2556,Bastilla arcuata_A34-20130902-017-removebg-preview,4
2557,LIT11_SJTT0669_1_male,3
2558,CATT1629_1,3
2559,GEO078_SJTT0079_1_female,3
2560,CATT0312_1,5
2561,Not_id_yet_CARS1693,10
2562,CARS1377,7
2563,THY14_SJTT1584_1_male,9
2564,CATT0750_1,9
2565,CATT1005_1,3
2566,ARC02_SJTT0655_1_male,1
2567,NOC140_CARS0471,7
2568,NOC180_CARS0952,8
2569,GEO026_SJTT2375_1_female,0
2570,CATT1366_1,3
2571,LIT46_SJTT0958_1_female,3
2572,NOT01_SJTT0299_1_male,9
2573,GEO057_SJTT1441_1_male,3
2574,CATT0509_1,5
2575,GEO172_CARS1930,8
2576,GEO020_CARS0202,10
2577,GEO057_SJTT2140_1_male,5
2578,Omiodes sp_MCE2250_22-23-VII-2015_SWu_01 拷貝,2
2579,GEO049_CARS0055,10
2580,CRA03_SJTT1994_1_male,0
2581,GEO142_CARS1360,10
2582,LIT13_SJTT0620_1_male,5
2583,GEO072_SJTT1631_1_male,5
2584,LIT12_SJTT0221_1_female,5
2585,CARS1135,8
2586,ARC05_SJTT1976_1_male,5
2587,GEO084_SJTT2048_1_male,0
2588,CATT1283_1,6
2589,CARS1324,10
2590,CATT0882_1,0
2591,NOT05_SJTT1120_1_male,0
2592,LIT27_SJTT0543_1_female,3
2593,CARS0522,3
2594,GEO125_SJTT0560_1_male,1
2595,GEO054_SJTT0044_1_male,9
2596,Abraxas placata_male_Anmashan_17-VI-2013_006_800px,2
2597,NOC216_CARS1243,10
2598,GEO118_CARS0572,4
2599,GEO054_CARS0454,8
2600,NOC015_SJTT1531_1_male,0
2601,DRE01_SJTT2417_1_male,0
2602,ARC06_SJTT0333_1_male,6
2603,PYR15_SJTT2467_1_male,6
2604,NOC008_SJTT2296_1_male,0
2605,LIT31_SJTT0659_1_male,5
2606,GEO054_SJTT1836_1_male,3
2607,NOC048_CARS0057,7
2608,ARC03_SJTT1828_1_male,5
2609,CATT1602_1,5
2610,GEO158_CARS1741,7
2611,PYR02_SJTT0929_1_male,5
2612,NOC032_SJTT0451_1_male,9
2613,PYR004_CARS0018,4
2614,Endotricha olivacealis 欖綠歧角螟蛾_19mm_female_ESRI_1800,4
2615,GEO129_SJTT2469_1_female,3
2616,CARS0613,10
2617,GEO156_SJTT0366_1_male,9
2618,Amphipyra formosana_male_Guanyuan_01,2
2619,THY11_SJTT1498_1_male,0
2620,NOC060_SJTT1345_1_female,0
2621,NOC061_SJTT0448_1_male,0
2622,CARS1164,8
2623,GEO005_SJTT2004_1_male,3
2624,THY10_SJTT2250_1_male,9
2625,Katha emberifera_femlae_MtDaluenwei_18-II-2018_SWu_TFRI195571_01,2
2626,NOC273_CARS1960,4
2627,"Abraxas placata Inoue, 1984_male_01",2
2628,GEO057_SJTT1495_1_male,3
2629,GEO056_SJTT1180_1_male,3
2630,Asota tortuosa_male__Fushan_11-IV-2015_SWu&MOwada_001_1_800,2
2631,LAS03_SJTT1946_1_male,0
2632,GEO127_CARS0681,4
2633,Not_id_yet_CARS0840,4
2634,GEO095_CARS0458,7
2635,Not_id_yet_CARS0968,10
2636,CATT_0425_1,1
2637,GEO194_CARS1029,5
2638,CARS1141,7
2639,GEO138_CARS1743,10
2640,THY11_SJTT1833_1_male,4
2641,CATT2015_1,6
2642,HER03_SJTT2478_1_male,9
2643,CATT1735_1,6
2644,CATT1520_1,5
2645,LIT02_SJTT0645_1_male,5
2646,CATT0416_1,1
2647,NOC038_SJTT1490_1_male,0
2648,NOC048_SJTT2159_1_male,0
2649,NOT07_SJTT0967_1_female,0
2650,GEO022_SJTT0612_1_male,3
2651,CARS2034,8
2652,ARC06_SJTT1950_1_male,5
2653,PYR02_SJTT1666_1_male,0
2654,NOC208_CARS0693,4
2655,CATT1906_1,3
2656,CATT0439_1,0
2657,LIT01_SJTT0232_1_female,3
2658,THY14_SJTT0469_1_male,0
2659,GEO068_SJTT1673_1_male,0
2660,GEO068_SJTT1096_1_male,0
2661,CARS1187,8
2662,CATT1196_1,0
2663,NOC040_SJTT0163_1_male,9
2664,CATT0132_1,1
2665,NOC016_SJTT2252_1_female,0
2666,GEO110_SJTT0269_1_male,5
2667,GEO075_CARS0447,7
2668,NOL04_SJTT2008_1_female,4
2669,GEO185_CARS1926,7
2670,CARS1382,8
2671,NOC094_CARS0950,7
2672,GEO032_SJTT2181_1_female,5
2673,GEO057_SJTT2122_1_male,3
2674,THY14_SJTT2229_1_female,0
2675,LIT12_SJTT0213_1_female,3
2676,THY15_SJTT0452_1_male,5
2677,NOC064_SJTT0460_1_male,4
2678,CATT0513_1,0
2679,GEO025_SJTT1547_1_female,9
2680,NOC028_SJTT1144_1_male,9
2681,CATT0547_1,3
2682,Not_id_yet_CARS1797,7
2683,GEO044_CARS0187,10
2684,GEO130_SJTT0768_1_male,3
2685,NOC065_SJTT2339_1_male,0
2686,NOC001_SJTT1174_1_male,6
2687,GEO126_SJTT2065_1_female,1
2688,Locastra muscosalis_37 mm_male_ESRI,4
2689,Not_id_yet_CARS1863,8
2690,Paradoxopla sinuata taiwana_male_Cien_12-III-2013_SWu_800,2
2691,NOC032_SJTT1532_1_female,9
2692,Not_id_yet_CARS1801,7
2693,PYR030_CARS0027,8
2694,Not_id_yet_CARS2123,10
2695,CATT2097_1,1
2696,LYM01_SJTT0148_1_male,0
2697,NOT01_SJTT2246_1_male,9
2698,LIT30_SJTT0991_1_male,3
2699,GEO148_CARS1089,10
2700,CATT0502_1,5
2701,NOC169_CARS0556,7
2702,SPH02_SJTT1715_1_male,0
2703,CATT1933_1,3
2704,CATT0141_1,3
2705,NOC069_SJTT1487_1_male,0
2706,NOC057_SJTT2349_1_female,0
2707,Not_id_yet_CARS1544,7
2708,GEO004_SJTT0672_1_female,9
2709,NOC001_SJTT1230_1_male,6
2710,THY01_SJTT1263_1_male,9
2711,NOC078_SJTT0396_1_male,0
2712,NOC093_SJTT2094_1_male,0
2713,LIT10_SJTT0109_1_male,3
2714,GEO013_CARS2038,4
2715,Not_id_yet_CARS1867,7
2716,ARC08_SJTT1237_1_male_修改,5
2717,NOT14_SJTT1680_1_male,0
2718,Not_id_yet_CARS1415,7
2719,CATT1627_1,4
2720,Not_id_yet_CARS0953,7
2721,GEO131_SJTT1795_1_male,9
2722,SJTT2155_1_female,9
2723,NOT17_SJTT1852_1_male,0
2724,CARS0720,7
2725,NOC062_CARS0031,10
2726,GEO079_CARS1302,8
2727,CARS2111,0
2728,LIT11_SJTT1947_1_female,5
2729,THY10_SJTT2266_1_female,9
2730,CARS1235,7
2731,LIT32_SJTT0551_1_male,3
2732,GEO032_SJTT0381_1_female,0
2733,URA02_SJTT0812_1_male,1
2734,NOC239_CARS0893,8
2735,PAN01_SJTT0855_1_female,0
2736,Not_id_yet_CARS2118,8
2737,NOC148_CARS0368,7
2738,CATT0797_1,4
2739,LIT09_SJTT0131_1_female,9
2740,CATT0991_1,0
2741,ERE13_SJTT0974_1_male,5
2742,GEO003_SJTT0776_1_male,3
2743,NOC038_CARS0110,4
2744,CARS0913,7
2745,Not_id_yet_CARS0797,7
2746,GEO058_SJTT1297_1_male,3
2747,GEO110_CARS0639,8
2748,NOC013_CARS0101,8
2749,GEO089_SJTT0562_1_male,9
2750,Abraxas adilluminata_male_Siyuanyako_15-IV-2013_SWu_TFRI175785_dissected_01,2
2751,NOC059_SJTT2287_1_female,0
2752,Asota heliconia zebrina__female,2
2753,NOC001_SJTT1963_1_male,6
2754,Eilema subcosteola_male_Xinbaiyang_20-VIII-2015_001_1_800px,2
2755,GEO058_SJTT1436_1_male,3
2756,THY13_SJTT1889_1_male,9
2757,CATT0044_1,4
2758,CARS1009,0
2759,CARS1151,7
2760,CARS0290,7
2761,HYP05_SJTT1097_1_male,4
2762,NOC009_SJTT0577_1_female,0
2763,Not_id_yet_CARS1341,10
2764,NOC030_CARS0179,10
2765,GEO001_SJTT2411_1_male,3
2766,GEO030_CARS0860,8
2767,GEO034_CARS0005,8
2768,GEO066_SJTT1641_1_male,9
2769,NOC044_CARS0208,10
2770,CARS0059,8
2771,CARS1138,8
2772,CATT0937_1,3
2773,LIT14_SJTT0140_1_male,3
2774,CATT0636_1,0
2775,Not_id_yet_CARS0552,10
2776,CARS2171,4
2777,CATT0978_1,3
2778,CARS0788,10
2779,CATT0642_1,3
2780,CATT0301_1,3
2781,NOC008_SJTT2321_1_male,0
2782,CARS0716,8
2783,GEO104_SJTT1123_1_male_修改_male,0
2784,BOM02_SJTT0871_1_male,4
2785,NOC033_CARS0158,7
2786,ARC03_SJTT2243_1_male,5
2787,CATT0180_1,0
2788,GEO013_CARS0077,8
2789,Not_id_yet_CARS1742,7
2790,CRA02_SJTT1998_1_female,0
2791,LIM08_SJTT0700_1_male,5
2792,NOC032_SJTT0252_1_male,9
2793,Hydrillodes fusca_Meifeng_11-III-2013_01_TFRI_800px,2
2794,CARS1002,7
2795,GEO063_SJTT0049_1_male,0
2796,CARS1605,4
2797,Hypomecis punctinalis glos_male_Neigo_30-VIII-2016_SWu_161009_013_1,2
2798,LIT29_SJTT1822_1_female,5
2799,Not_id_yet_CARS0752,8
2800,LIT10_SJTT0638_01_male,5
2801,NOC014_SJTT1005_1_female,0
2802,"Opisthograptis punctilineata_female_Guanwu_29-IV-2011_SWu,WCChang&MTHsiao-04",2
2803,Not_id_yet_CARS1711,10
2804,Not_id_yet_CARS0916,8
2805,Not_id_yet_CARS0853,4
2806,GEO036_SJTT2351_1_female,9
2807,GEO025_SJTT2308_1_female,0
2808,CATT2065_1,6
2809,Not_id_yet_CARS1627,7
2810,NOC118_CARS0844,4
2811,GEO066_SJTT0071_1_female,9
2812,CATT1324_1,0
2813,PYR016_CARS0083,4
2814,Not_id_yet_CARS1846,8
2815,CATT0364_1,3
2816,LIT34_SJTT0267_1_female,9
2817,Not_id_yet_CARS1704,7
2818,CARS0599,8
2819,CATT_1798_1,3
2820,GEO066_SJTT0832_1_female,9
2821,ARC05_SJTT0015_1_male,5
2822,PYR06_SJTT2480_1_female,0
2823,CARS1672,7
2824,Hexafrenum leucodera yamamotoi_male_FBG_8-XI-2012_SWu_07_800,2
2825,NOC001_SJTT0889_1_male,6
2826,ARC02_SJTT2491_1_male,1
2827,PYR03_SJTT0828_1_male,5
2828,Not_id_yet_CARS1723,10
2829,Not_id_yet_CARS1536,8
2830,CATT0291_1,0
2831,CATT0474_1,5
2832,ARC08_SJTT0656_1_male_修改,5
2833,Not_id_yet_CARS1872,8
2834,CATT1156_1,0
2835,Not_id_yet_CARS1386,10
2836,GEO010_SJTT1042_1_male,3
2837,GEO154_SJTT2407_1_male,9
2838,NOC001_SJTT0878_1_male,6
2839,NOC194_CARS0747,4
2840,NOC059_SJTT0405_1_female,9
2841,PYR026_CARS0177,6
2842,CATT2083_1,0
2843,PYR06_SJTT2483_1_male,5
2844,CARS0291,7
2845,GEO173_CARS1622,7
2846,NOC199_CARS0940,10
2847,CARS2085,8
2848,GEO120_SJTT0845_1_male,1
2849,CATT0412_1,5
2850,CATT1241_1,7
2851,ARC03_SJTT2147_1_male,5
2852,GEO111_SJTT1028_1_male,0
2853,CATT1079_1,4
2854,GEO057_SJTT0393_1_male,5
2855,GEO064_SJTT1626_1_male,5
2856,GEO149_CARS1086,10
2857,CATT0240_1,3
2858,CATT0506_1,1
2859,Agrotis taiwana_male_Xiaofengko_14-VIII-2012_SWu&WCCHang_800px,2
2860,CRA11_SJTT2097_1_male,0
2861,CRA05_SJTT1693_1_male,3
2862,LIM02_SJTT1044_1_male,0
2863,Smerinthulus perversa flavomaculatus_Meifeng_20-VII-2015_72_1_1_800px,2
2864,GEO037_SJTT0304_1_male,9
2865,"Anectropis semifascia (Bastelberger, 1909)(Alcis sp-2)_Guanwu_28-X-2011_SWu",2
2866,Not_id_yet_CARS0623,7
2867,LYM02_SJTT1730_1_male,0
2868,GEO066_SJTT0053_1_male,9
2869,NOT21_SJTT0843_1_male,4
2870,BOM01_SJTT1049_1_male,9
2871,CARS0830,7
2872,ARC10_SJTT0564_1,4
2873,CATT1158_1,4
2874,CATT0542_1,5
2875,LIM01_SJTT1032_1_male,0
2876,CARS1150,7
2877,CATT1407_1,1
2878,GEO017_SJTT1922_1_male,3
2879,GEO0137_SJTT0254_1_male,3
2880,NOC008_SJTT0450_1_male,0
2881,NOC015_SJTT1529_1_male,0
2882,CATT0051_1,5
2883,NOC024_CARS0162,4
2884,GEO033_CARS0112,7
2885,CATT0604_1,5
2886,GEO045_SJTT1522_1_male,0
2887,CATT0846_1,0
2888,NOC047_SJTT1158_1_male,0
2889,THY14_SJTT1502_1_female,0
2890,LIT26_SJTT0722_1_male,10
2891,Hermonassa legraini_female_Xiaofengko_14-VIII-2012_SWu&WCCHang_800px,2
2892,GEO104_SJTT1018_1_female,9
2893,LIT29_SJTT1198_1_female,3
2894,NOC181_CARS1102,8
2895,GEO066_SJTT1647_1_male,5
2896,CARS0867,9
2897,Dendrolimus punctatus_female_CB795,2
2898,GEO169_CARS1298,7
2899,CATT1191_1,1
2900,CATT1587_1,0
2901,CARS1577,7
2902,NOC185_CARS1112,4
2903,Not_id_yet_CARS1049,7
2904,COS01_SJTT0679_1_male,0
2905,CATT1314_1,0
2906,PYR01_SJTT0924_1_female,0
2907,CARS1962,7
2908,Hemistola simplex_male_Luosao_800px,1
2909,NOC177_CARS1099,7
2910,NOC163_CARS1125,10
2911,NOC011_SJTT2111_1_male,0
2912,CARS0723,1
2913,LIT16_SJTT2438_1_female,3
2914,CATT0496_1,1
2915,LYM08_SJTT0961_1_male,5
2916,CATT0271_1,0
2917,SPH02_SJTT1728_1_male,0
2918,GEO036_SJTT1471_1_male,9
2919,NOC056_SJTT0462_1_male,0
2920,Not_id_yet_CARS0579,7
2921,GEO009_CARS0222,7
2922,NOC067_SJTT2270_1_male,0
2923,GEO063_SJTT0182_1_male,3
2924,Ghoria bani_male_Meifeng_20-VII-2012_SWu_TFRI177605_dissected_mana_800,2
2925,Not_id_yet_CARS1941,10
2926,CATT0144_1,5
2927,Narosoideus flavidorsalis_male_Lianhuachi_29-VI-2015_SW_TFRI180470_1_dissected,2
2928,CATT1317_1,4
2929,Not_id_yet_CARS0966,7
2930,CARS0733,7
2931,HER02_SJTT0912_1_female,5
2932,CARS0802,10
2933,CARS0523,1
2934,CATT0219_1,4
2935,GEO086_SJTT0343_1_male,4
2936,CRA04_SJTT1077_1_male,3
2937,NOC072_SJTT0383_1_female,4
2938,Nevrina procopia_36mm_male_ESRI_1,2
2939,CATT0497_1,0
2940,CARS1758,4
2941,CATT0847_1,4
2942,NOC016_CARS0213,10
2943,GEO097_CARS0653,8
2944,NOT01_SJTT0318_1_male,9
2945,NOC055_SJTT0209_1_male,0
2946,GEO163_SJTT0341_1_female,0
2947,Creatonotos transiens vacillans_male_SWUBR2021-026,2
2948,CATT0719_1,6
2949,Aplexiphleps_male_HT_800px,2
2950,Not_id_yet_CARS1828,7
2951,NOT05_SJTT1264_1_female,4
2952,CATT0463_1_1,5
2953,GEO019_SJTT1517_1_male,5
2954,NOC001_SJTT1224_1_male,6
2955,BOM01_SJTT1607_1_male,0
2956,Miltochrista taiwana_male_01_800px0000,2
2957,CATT1264_1,5
2958,LIT01_SJTT0120_1_female,3
2959,CATT1556_1,0
2960,NOC280_CARS0695,4
2961,CARS1642,10
2962,NOC098_CARS0321,7
2963,THY04_SJTT1831_1_male,0
2964,NOC094_CARS0963,10
2965,NOC196_CARS0779,8
2966,CARS2251,7
2967,CATT0488_1,3
2968,PYR046_CARS0436,7
2969,CATT0482_1,0
2970,CATT1646_1,3
2971,CATT0575_1,4
2972,GEO066_SJTT1067_1_male,0
2973,CARS1460,10
2974,Not_id_yet_CARS1494,8
2975,NOC228_CARS2051,7
2976,GEO026_CARS0015,10
2977,LIT29_SJTT1952_1_female,3
2978,GEO025_SJTT1539_1_female,9
2979,LIT29_SJTT1808_1_female,3
2980,CATT1197_1,4
2981,GEO025_SJTT1534_1_female,9
2982,CATT0564_1,3
2983,PYR003_CARS0082,4
2984,NOC082_CARS0441,7
2985,NOC059_SJTT2288_1_female,0
2986,GEO004_CARS0659,10
2987,Not_id_yet_CARS1874,8
2988,NOC044_CARS0212,10
2989,Not_id_yet_CARS2004,7
2990,LAS03_SJTT1918_1_male,0
2991,NOC003_CARS0473,10
2992,NOC163_CARS1124,10
2993,THY15_SJTT0412_1_female,0
2994,CARS1152,7
2995,LIT12_SJTT0146_1_female,5
2996,CATT2111_1,5
2997,CATT1649_1,0
2998,DRE05_SJTT1378_1_male,3
2999,NOC049_SJTT0647_1_female,0
3000,ARC06_SJTT1356_1_male,6
3001,CARS1159,7
3002,LIT27_SJTT0230_1_female,5
3003,Pheosia rimosa taiwanognoma_female_44mm_800,2
3004,CARS1746,4
3005,NOC025_SJTT0240_1_male,3
