Event,Sample_No.,Altitude,Group,Superfamily,Family,Genus,Species,Sex,Subfamily,Tribe,Code,Species_previous,W_length,B_length,TT_Weight,RS_Weight_with_pin,RS_Weight_pin,RS_Weight,秤重,note,已量針,RS_Weight(old),RS_Weight_old,Hot,Cold,Temp_min,Temp_max,Temp_avg ,Hot,Cold,Temp_min,Temp_max,Temp_avg,,Coll_data,Coll_date,coll_temp,species_meanCT,Note
MCRS,ASIZHX118956,1110,macromoth,Noctuoidea,Erebidae,Eugoa,Eugoa cernyi,male,,,430718,Eugoa cernyi,9.08,7.54,,0.0421,,,,,,0.0141,0.028,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118957,1110,macromoth,Noctuoidea,Erebidae,Zanclognatha,Zanclognatha nigrisigna,male,,,346843,Zanclognatha nigrisigna,12.04,10.01,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118958,1110,macromoth,Noctuoidea,Nolidae,,,,Nolinae,,,,8.75,7.52,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118959,1110,macromoth,Noctuoidea,Nolidae,,,,Nolinae,,,,8.41,7.06,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118960,1110,macromoth,Noctuoidea,Nolidae,Nanola,Nanola sp.,male,,,,Nanola sp.,8.15,8.21,,0.0412,,,,,,0.0132,0.028,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118961,1110,macromoth,Noctuoidea,Erebidae,,,,,,,,10.62,8.07,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118962,1110,macromoth,Geometroidea,Geometridae,Amraica,Amraica superans taiwana,male,,,344641,Amraica superans taiwana,32.25,29.32,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118963,1110,macromoth,Geometroidea,Geometridae,Amraica,Amraica superans taiwana,male,,,344641,Amraica superans taiwana,32.65,31.63,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118964,1110,macromoth,Geometroidea,Geometridae,Percnia,Percnia luridaria nominoneura,male,,,345161,Percnia luridaria nominoneura,31.74,25.4,,,,0.0637,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118965,1110,macromoth,Geometroidea,Geometridae,Percnia,Percnia luridaria nominoneura,male,,,345161,Percnia luridaria nominoneura,30.94,24.79,,,,0.053,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118966,1110,macromoth,Geometroidea,Geometridae,Percnia,Percnia longitermen,male,,,345160,Percnia longitermen,32.22,25.63,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118967,1110,macromoth,Geometroidea,Geometridae,Gasterocome,Gasterocome pannosaria orta,male,,,344883,Gasterocome pannosaria orta,20.15,18.4,,,,0.0253,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118968,1110,macromoth,Geometroidea,Geometridae,Jankowskia,Jankowskia taiwanensis,male,,,344997,Jankowskia taiwanensis,26.8,28.52,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118969,1110,macromoth,Geometroidea,Geometridae,Tanaorhinus,Tanaorhinus viridiluteata,male,,,345308,Tanaorhinus viridiluteata,26.1,18.12,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118970,1110,macromoth,Geometroidea,Geometridae,Racotis,Racotis boarmiaria,female,,,345227,Racotis boarmiaria,24.06,17.64,,0.0821,,,,,,0.0351,0.047,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118971,1110,macromoth,Geometroidea,Geometridae,Lassaba,Lassaba parvalbidaria parvalbidaria,male,,,345010,Lassaba parvalbidaria parvalbidaria,24.42,22.76,,,,0.0345,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118972,1110,macromoth,Geometroidea,Geometridae,Lassaba,Lassaba parvalbidaria parvalbidaria,male,,,345010,Lassaba parvalbidaria parvalbidaria,24.95,22.76,,,,0.0422,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118973,1110,macromoth,Geometroidea,Geometridae,Xerodes,Xerodes contiguaria,male,,,414120,Xerodes contiguaria,,13.48,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118974,1110,macromoth,Geometroidea,Geometridae,Alcis,Alcis taiwanovariegata,male,,,404682,Alcis taiwanovariegata,17.17,15.62,,,,0.0134,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118975,1110,macromoth,Geometroidea,Geometridae,Alcis,Alcis taiwanovariegata,female,,,404682,Alcis taiwanovariegata,17.07,17.3,,,,0.0101,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118976,1110,macromoth,Geometroidea,Geometridae,Alcis,Alcis taiwanovariegata,female,,,404682,Alcis taiwanovariegata,16.4,14.03,,,,0.0089,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118977,1110,macromoth,Geometroidea,Geometridae,Hydatocapnia,Hydatocapnia gemina,female,,,344950,Hydatocapnia gemina,,8.7,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118978,1110,macromoth,Geometroidea,Geometridae,Psilalcis,Psilalcis breta rantaizana,male,,,345220,Psilalcis breta rantaizana,13.77,11.88,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118979,1110,macromoth,Geometroidea,Geometridae,Ourapteryx,Ourapteryx changi,female,,,345117,Ourapteryx changi,28.81,19.54,,,,0.0697,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118980,1110,macromoth,Geometroidea,Geometridae,Abaciscus,Abaciscus tristis tristis,male,,,344584,Abaciscus tristis tristis,17.3,14,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118981,1110,macromoth,Geometroidea,Geometridae,Chiasmia,Chiasmia defixaria,female,,,414114,Chiasmia defixaria,14.04,9.57,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118982,1110,macromoth,Geometroidea,Geometridae,Krananda,Krananda semihyalina,male,,,345004,Krananda semihyalina,25.21,20.71,,0.064,0.035,0.029,1,,,0.017,0.047,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118983,1110,macromoth,Geometroidea,Geometridae,Krananda,Krananda semihyalina,male,,,345004,Krananda semihyalina,20.15,17.84,,0.0569,0.0354,0.0215,1,,,0.0099,0.047,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118984,1110,macromoth,Geometroidea,Geometridae,Krananda,Krananda oliveomarginata,male,,,345003,Krananda oliveomarginata,21.65,14.79,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118985,1110,macromoth,Geometroidea,Geometridae,Luxiaria,Luxiaria amasa amasa,male,,,414099,Luxiaria amasa amasa,19.95,13.25,,0.06,0.0353,0.0247,1,,,0.013,0.047,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118986,1110,macromoth,Geometroidea,Geometridae,Luxiaria,Luxiaria amasa amasa,male,,,414099,Luxiaria amasa amasa,20.52,14.59,,,,0.0161,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118987,1110,macromoth,Geometroidea,Geometridae,Pareclipsis,Pareclipsis serrulata,female,,,345149,Pareclipsis serrulata,18.69,12.73,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118988,1110,macromoth,Geometroidea,Geometridae,Achrosis,Achrosis rufescens,male,,,344960,Hypochrosis rufescens,14.81,11.99,,,,0.0098,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118989,1110,macromoth,Geometroidea,Geometridae,Achrosis,Achrosis rufescens,male,,,344960,Hypochrosis rufescens,,10.56,,,,0.0089,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118990,1110,macromoth,Geometroidea,Geometridae,Xanthorhoe,Xanthorhoe saturata,male,,,345360,Xanthorhoe saturata,11.1,8.38,,0.0384,,,,,,-0.0086,0.047,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118991,1110,macromoth,Geometroidea,Geometridae,Heterolocha,Heterolocha coccinea,male,,,344934,Heterolocha coccinea,13.86,11.03,,0.0417,,,,,,-0.0053,0.047,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118992,1110,macromoth,Geometroidea,Geometridae,Lomographa,Lomographa platyleucata marginata,male,,,345026,Lomographa platyleucata marginata,16.41,12.88,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118993,1110,macromoth,Geometroidea,Geometridae,Perizoma,Perizoma fasciaria,male,,,345169,Perizoma fasciaria,11.26,9.39,,0.0386,,,,,,-0.0084,0.047,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118994,1110,macromoth,Geometroidea,Geometridae,Tanaoctenia,Tanaoctenia haliaria,male,,,345305,Tanaoctenia haliaria,17.99,11.4,,,,0.0083,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118995,1110,macromoth,Geometroidea,Geometridae,Lomographa,Lomographa margarita,male,,,345023,Lomographa margarita,13.79,10.8,,0.0553,,,,,,0.0163,0.039,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118996,1110,macromoth,Geometroidea,Geometridae,Anectropis,Anectropis fumigata,male,,,344642,Anectropis fumigata,14.82,10.32,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118997,1110,macromoth,Geometroidea,Geometridae,Pseudocollix,Pseudocollix hyperythra catalalia,male,,,345210,Pseudocollix hyperythra catalalia,12.34,9.59,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118998,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,,10.99,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX118999,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,9.34,7.62,,0.041,,,,,,0.013,0.028,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119000,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,10.59,8.98,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119001,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,10.58,9.75,,0.0371,,,,,,-0.0099,0.047,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119002,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,10.91,7.94,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119003,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,12.45,9.19,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119004,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,10.94,9.91,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119005,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,11.37,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119006,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,9.94,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119007,1110,macromoth,Geometroidea,Geometridae,,,,Larentiinae,,,,9.66,8.78,,0.0475,,,,,,0.0085,0.039,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119008,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,8.68,9.15,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119009,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,,8.41,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119010,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,8.73,8.07,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119011,1110,macromoth,Geometroidea,Geometridae,,,,Sterrhinae,,,,7.52,6.97,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119012,1110,macromoth,Noctuoidea,Notodontidae,Euhampsonia,Euhampsonia cristata,male,,,346961,Euhampsonia cristata,36.95,32.11,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119013,1110,macromoth,Noctuoidea,Notodontidae,Peridea,Peridea moorei ochreipennis,male,,,347010,Peridea moorei ochreipennis,26.99,31.55,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119014,1110,macromoth,Noctuoidea,Notodontidae,Peridea,Peridea moorei ochreipennis,male,,,347010,Peridea moorei ochreipennis,,25.43,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119015,1110,macromoth,Noctuoidea,Notodontidae,Peridea,Peridea moorei ochreipennis,male,,,347010,Peridea moorei ochreipennis,30.69,24.12,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119016,1110,macromoth,Noctuoidea,Notodontidae,Peridea,Peridea moorei ochreipennis,female,,,347010,Peridea moorei ochreipennis,25.09,25.06,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119017,1110,macromoth,Noctuoidea,Notodontidae,Uropyia,Uropyia meticulodina,male,,,347065,Uropyia meticulodina,24.65,22.28,,,,0.1294,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119018,1110,macromoth,Noctuoidea,Notodontidae,Rachia,Rachia striata,male,,,426770,Rachia striata,33.32,25.93,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119019,1110,macromoth,Noctuoidea,Notodontidae,Neopheosia,Neopheosia fasciata fasciata,male,,,347000,Neopheosia fasciata fasciata,,21.86,,,,0.1316,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119020,1110,macromoth,Noctuoidea,Notodontidae,Lophocosma,Lophocosma nigrilinea geniculata,male,,,346982,Lophocosma nigrilinea geniculata,23.38,19.29,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119021,1110,macromoth,Noctuoidea,Notodontidae,Fentonia,Fentonia baibarana,male,,,346964,Fentonia baibarana,21.23,17.52,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119022,1110,macromoth,Noctuoidea,Notodontidae,Fentonia,Fentonia baibarana,male,,,346964,Fentonia baibarana,22.4,19.79,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119023,1110,macromoth,Noctuoidea,Notodontidae,Fentonia,Fentonia baibarana,male,,,346964,Fentonia baibarana,,18.47,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119024,1110,macromoth,Noctuoidea,Notodontidae,Cnethodonta,Cnethodonta grisescens baibarana,male,,,346955,Cnethodonta grisescens baibarana,18.08,15.51,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119025,1110,macromoth,Noctuoidea,Notodontidae,Cnethodonta,Cnethodonta grisescens baibarana,male,,,346955,Cnethodonta grisescens baibarana,18.74,17.35,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119026,1110,macromoth,Noctuoidea,Notodontidae,Cnethodonta,Cnethodonta grisescens baibarana,female,,,346955,Cnethodonta grisescens baibarana,25.04,26.17,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119027,1110,macromoth,Noctuoidea,Notodontidae,Syntypistis,Syntypistis pryeri,male,,,347056,Syntypistis pryeri,18.84,18.33,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119028,1110,macromoth,Noctuoidea,Notodontidae,Syntypistis,Syntypistis pryeri,male,,,347056,Syntypistis pryeri,18.65,16.73,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119029,1110,macromoth,Noctuoidea,Notodontidae,Syntypistis,Syntypistis pryeri,male,,,347056,Syntypistis pryeri,20.24,22.58,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119030,1110,macromoth,Noctuoidea,Notodontidae,Benbowia,Benbowia takamukuanus,male,,,432071,Benbowia takamukuanus,19.31,17.61,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119031,1110,macromoth,Noctuoidea,Notodontidae,Benbowia,Benbowia takamukuanus,male,,,432071,Benbowia takamukuanus,17.8,14.95,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119032,1110,macromoth,Noctuoidea,Erebidae,Calliteara,Calliteara angulata,male,,,345809,Calliteara angulata,20.37,16.77,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119033,1110,macromoth,Noctuoidea,Notodontidae,Stauropus,Stauropus teikichiana teikichiana,female,,,432079,Stauropus teikichiana teikichiana,,25.15,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119034,1110,macromoth,Noctuoidea,Notodontidae,Liparopsis,Liparopsis postalbida,male,,,346981,Liparopsis postalbida,15.26,13.71,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119035,1110,macromoth,Noctuoidea,Notodontidae,Syntypistis,Syntypistis viridipicta,male,,,347059,Syntypistis viridipicta,20.69,22.72,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119036,1110,macromoth,Noctuoidea,Notodontidae,Disparia,Disparia diluta variegata,male,,,347026,Disparia diluta variegata,23.32,23.56,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119037,1110,macromoth,Noctuoidea,Notodontidae,Somera,Somera viridifusca viridifusca,male,,,347044,Somera viridifusca viridifusca,23.35,22.5,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119038,1110,macromoth,Noctuoidea,Notodontidae,Betashachia,Betashachia angustipennis angustipennis,male,,,346948,Betashachia angustipennis angustipennis,24.17,23.28,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119039,1110,macromoth,Noctuoidea,Notodontidae,Betashachia,Betashachia angustipennis angustipennis,male,,,346948,Betashachia angustipennis angustipennis,,23.82,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119040,1110,macromoth,Noctuoidea,Erebidae,Olene,Olene dudgeoni,male,,,345892,Olene dudgeoni,15.92,13.19,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119041,1110,macromoth,Noctuoidea,Erebidae,Lymantria,Lymantria sugii,male,,,349344,Lymantria sugii,21.46,21.14,,,,0.0536,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119042,1110,macromoth,Noctuoidea,Erebidae,Lymantria,Lymantria sugii,male,,,349344,Lymantria sugii,21.28,19.41,,,,0.064,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119043,1110,macromoth,Noctuoidea,Erebidae,Lymantria,Lymantria sugii,male,,,349344,Lymantria sugii,,20.08,,,,0.0633,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119044,1110,macromoth,Noctuoidea,Erebidae,Lymantria,Lymantria sugii,female,,,349344,Lymantria sugii,31.61,30.83,,,,0.1021,1,無針直接秤蛾(腹部乾癟),,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119045,1110,macromoth,Noctuoidea,Erebidae,Laelia,Laelia formosana,female,,,345874,Laelia formosana,20.33,16.17,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119046,1110,macromoth,Noctuoidea,Erebidae,Calliteara,Calliteara lunulata takamukuana,male,,,345815,Calliteara lunulata takamukuana,21.03,19.69,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119047,1110,micromoth,Zygaenoidea,Cossidae,Polyphagozerra,Polyphagozerra coffeae,female,,,430812,Polyphagozerra coffeae,18.69,20.31,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119048,1110,micromoth,Zygaenoidea,Cossidae,Polyphagozerra,Polyphagozerra coffeae,male,,,430812,Polyphagozerra coffeae,15.61,18.88,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119049,1110,micromoth,Zygaenoidea,Cossidae,Polyphagozerra,Polyphagozerra coffeae,male,,,430812,Polyphagozerra coffeae,16.14,19.23,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119050,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,18.99,14.96,,0.0972,,,,,,0.0382,0.059,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119051,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,16.02,13.12,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119052,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,15.29,10.89,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119053,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,14.71,11.53,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119054,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,12.55,11.58,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119055,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,11.17,9.94,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119056,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,10.61,10.22,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119057,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,11.28,12.3,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119058,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,11.83,11.32,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119059,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,12.54,9.62,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119060,1110,micromoth,Pyraloidea,Pyralidae,,,,,,,,12.45,10.3,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119061,1110,micromoth,Zygaenoidea,Cossidae,Phragmataecia,Phragmataecia sp.,male,,,,Phragmataecia sp.,16.77,23.46,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119062,1110,micromoth,Zygaenoidea,Cossidae,Phragmataecia,Phragmataecia sp.,male,,,,Phragmataecia sp.,12.45,17.36,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119063,1110,micromoth,Zygaenoidea,Cossidae,Phragmataecia,Phragmataecia sp.,male,,,,Phragmataecia sp.,12.87,17.5,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119064,1110,micromoth,Gelechioidea,Depressariidae,Aeolanthes,Aeolanthes brochias,male,,,344456,Aeolanthes brochias,11.77,10.39,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119065,1110,micromoth,Gelechioidea,Depressariidae,Aeolanthes,Aeolanthes brochias,male,,,344456,Aeolanthes brochias,10.96,9.25,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119066,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119067,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119068,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119069,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119070,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119071,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119072,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119073,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119074,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119075,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119076,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119077,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119078,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119079,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
MCRS,ASIZHX119080,1110,micromoth,Pyraloidea,Pyralidae,Lamida,Lamida obscura,,,,347484,Lamida obscura,,,,,,,,,,,,,,,,,,,,,,,MCE1000,20150722,,,
